Data,Precipitação Total Diária,Pressão Média Diária,Radiação Total,Temperatura Média Diária,Temperatura Máxima,Temperatura Mínima,Umidade Máxima,Umidade Mínima,Velocidade do Vento,Cidade
2023/03/25,0.0,949.25,23527.2,24.366666666666664,32.3,18.3,100.0,43.0,0.7125,Cachoeira Paulista
2023/03/26,0.0,948.7333333333332,22955.7,25.791666666666668,34.0,20.1,100.0,38.0,0.7291666666666666,Cachoeira Paulista
2023/03/27,32.4,949.3166666666666,14997.0,23.349999999999998,29.7,20.3,100.0,57.0,0.7291666666666666,Cachoeira Paulista
2023/03/28,1.0,950.475,18715.3,22.733333333333334,27.6,19.8,100.0,61.0,1.2208333333333334,Cachoeira Paulista
2023/03/29,0.0,949.7083333333334,18360.2,24.02916666666667,29.4,20.2,98.0,55.0,1.575,Cachoeira Paulista
2023/03/30,2.8,949.8083333333334,17533.4,23.858333333333334,31.5,19.5,100.0,47.0,0.9500000000000001,Cachoeira Paulista
2023/03/31,7.000000000000001,949.0749999999999,20454.1,21.633333333333336,32.5,17.4,100.0,43.0,0.5499999999999999,Cachoeira Paulista
2023/04/01,0.2,947.4166666666666,21224.7,22.34583333333333,30.4,17.6,100.0,33.0,0.6083333333333333,Cachoeira Paulista
2023/04/02,0.4,949.7304347826087,11983.2,21.391304347826086,25.0,18.7,100.0,58.0,0.9130434782608695,Cachoeira Paulista
2023/04/03,0.0,950.2041666666668,23422.7,21.066666666666666,26.6,15.5,100.0,53.0,1.3541666666666667,Cachoeira Paulista
2023/04/04,0.0,948.625,18426.1,21.891666666666666,27.9,17.1,100.0,56.0,0.8833333333333333,Cachoeira Paulista
2023/04/05,39.6,948.1958333333333,18497.8,22.295833333333334,30.5,17.6,100.0,51.0,0.7625000000000001,Cachoeira Paulista
2023/04/06,3.8,949.3041666666667,14168.8,21.8625,27.5,19.1,100.0,56.0,0.5541666666666667,Cachoeira Paulista
2023/04/07,4.6,948.4041666666667,5412.0,21.150000000000002,22.8,19.2,100.0,83.0,0.5750000000000001,Cachoeira Paulista
2023/04/08,47.0,948.8458333333333,12293.7,21.287499999999998,28.0,19.2,100.0,59.0,0.9833333333333333,Cachoeira Paulista
2023/04/09,39.4,951.9916666666667,4233.5,19.579166666666666,21.0,18.8,100.0,89.0,0.05416666666666666,Cachoeira Paulista
2023/04/10,11.6,952.9916666666667,19237.1,20.458333333333332,26.0,16.5,100.0,53.0,0.5666666666666667,Cachoeira Paulista
2023/04/11,0.0,951.3708333333334,21943.6,21.325,26.9,17.1,94.0,53.0,1.3208333333333333,Cachoeira Paulista
2023/04/12,0.0,948.9125,14671.5,21.491666666666664,26.5,16.2,100.0,62.0,1.1041666666666667,Cachoeira Paulista
2023/04/13,0.0,946.5375,19013.6,22.9375,30.6,17.7,100.0,47.0,0.5166666666666667,Cachoeira Paulista
2023/04/14,16.8,946.4958333333334,8507.0,21.65416666666667,27.7,17.8,100.0,60.0,0.5,Cachoeira Paulista
2023/04/15,3.4,947.9333333333334,13925.3,22.258333333333336,27.6,19.8,100.0,59.0,0.8916666666666666,Cachoeira Paulista
2023/04/16,0.2,949.4375,18875.399999999998,22.025000000000002,27.7,18.5,100.0,51.0,0.9083333333333333,Cachoeira Paulista
2023/04/17,0.0,943.8833333333333,19213.399999999998,23.375,31.2,18.6,100.0,42.0,1.5625,Cachoeira Paulista
2023/04/18,9.8,940.0166666666668,5649.6,22.6375,26.9,19.2,100.0,63.0,0.6875,Cachoeira Paulista
2023/04/19,14.2,941.0749999999999,16899.9,23.116666666666664,28.8,20.3,100.0,51.0,1.1041666666666667,Cachoeira Paulista
2023/04/20,0.2,948.125,20866.8,18.854166666666668,24.5,13.2,100.0,36.0,1.0083333333333333,Cachoeira Paulista
2023/04/21,0.0,952.6791666666667,20109.4,18.0625,24.4,13.6,100.0,36.0,0.9416666666666668,Cachoeira Paulista
2023/04/22,0.0,952.5791666666668,18231.3,18.5125,26.0,12.7,100.0,51.0,0.7000000000000001,Cachoeira Paulista
2023/04/23,0.2,952.8291666666668,18391.3,20.666666666666668,26.9,16.2,100.0,45.0,0.7583333333333333,Cachoeira Paulista
2023/04/24,0.2,953.9625,19679.9,19.287499999999998,26.2,12.3,100.0,33.0,0.4583333333333333,Cachoeira Paulista
2023/04/25,0.0,953.025,18859.7,19.520833333333332,27.7,13.2,100.0,42.0,0.6458333333333334,Cachoeira Paulista
2023/04/26,8.0,950.1833333333334,15375.300000000001,20.904166666666665,28.8,14.8,100.0,50.0,1.0041666666666667,Cachoeira Paulista
2023/04/27,0.4,947.5958333333333,16663.8,21.241666666666667,28.3,16.4,100.0,47.0,0.4583333333333333,Cachoeira Paulista
2023/04/28,2.0,949.5333333333333,3128.0,20.083333333333332,22.5,18.4,100.0,76.0,0.525,Cachoeira Paulista
2023/04/29,1.2,951.3375,12775.0,20.129166666666666,24.5,17.3,100.0,66.0,1.1624999999999999,Cachoeira Paulista
2023/04/30,0.0,950.9291666666667,17835.9,21.71666666666667,27.2,18.0,100.0,54.0,0.7791666666666667,Cachoeira Paulista
2023/05/01,0.2,949.5291666666667,19960.899999999998,21.929166666666664,29.3,16.1,100.0,43.0,0.9375,Cachoeira Paulista
2023/05/02,0.0,948.6958333333333,18186.0,21.40416666666667,27.8,17.5,100.0,42.0,0.7625000000000001,Cachoeira Paulista
2023/05/03,0.0,948.59375,6599.0,20.64375,28.6,15.4,100.0,49.0,0.24375000000000002,Cachoeira Paulista
2023/05/04,0.0,950.3166666666666,16306.6,22.145833333333332,29.7,17.5,100.0,49.0,0.21666666666666667,Cachoeira Paulista
2023/05/05,0.0,952.275,17283.5,21.708333333333332,29.5,15.7,100.0,46.0,0.26666666666666666,Cachoeira Paulista
2023/05/06,0.0,952.6434782608695,14709.8,22.182608695652174,27.6,18.5,100.0,52.0,0.42173913043478256,Cachoeira Paulista
2023/05/07,0.0,951.5666666666666,17596.399999999998,21.366666666666664,26.9,16.8,100.0,53.0,1.1958333333333333,Cachoeira Paulista
2023/05/08,0.2,951.2458333333334,18150.1,21.029166666666665,28.8,15.2,100.0,48.0,0.5458333333333333,Cachoeira Paulista
2023/05/09,0.0,950.8000000000001,15781.0,21.787499999999998,28.8,15.6,100.0,47.0,0.38333333333333336,Cachoeira Paulista
2023/05/10,0.7999999999999999,950.2583333333333,7543.7,21.545833333333334,25.1,19.8,100.0,65.0,0.1958333333333333,Cachoeira Paulista
2023/05/11,8.0,948.0083333333333,10400.1,20.591666666666665,26.0,18.6,100.0,58.0,0.7416666666666667,Cachoeira Paulista
2023/05/12,0.0,949.9416666666666,15715.2,18.741666666666667,24.7,15.0,100.0,43.0,0.6124999999999999,Cachoeira Paulista
2023/05/13,0.0,951.9125,14778.9,17.8,22.9,14.9,94.0,50.0,0.5666666666666667,Cachoeira Paulista
2023/05/14,0.0,953.025,17965.8,18.3875,24.7,14.0,100.0,50.0,0.7333333333333334,Cachoeira Paulista
2023/05/15,0.0,953.3083333333334,17150.399999999998,18.1375,24.5,14.4,100.0,30.0,0.9166666666666666,Cachoeira Paulista
2023/05/16,0.2,952.4833333333332,18535.7,15.079166666666666,24.9,7.4,100.0,28.0,0.5666666666666667,Cachoeira Paulista
2023/05/17,0.0,953.275,16950.100000000002,15.679166666666667,23.7,8.7,100.0,44.0,0.8666666666666667,Cachoeira Paulista
2023/05/18,0.0,954.3583333333332,17120.399999999998,16.679166666666667,23.4,11.8,100.0,46.0,0.25,Cachoeira Paulista
2023/05/19,0.0,953.7916666666666,17412.7,15.987499999999999,23.3,10.4,100.0,48.0,0.5166666666666667,Cachoeira Paulista
2023/05/20,0.2,952.7958333333332,18253.0,15.512500000000001,24.0,7.9,100.0,40.0,0.975,Cachoeira Paulista
2023/05/21,0.2,951.2375000000001,17701.899999999998,16.241666666666667,25.2,9.0,100.0,41.0,0.7708333333333334,Cachoeira Paulista
2023/05/22,0.2,952.4916666666667,15438.199999999999,17.325,25.1,10.9,100.0,41.0,0.7916666666666666,Cachoeira Paulista
2023/05/23,0.0,953.9541666666668,17240.9,18.254166666666666,26.3,11.2,100.0,39.0,0.42083333333333334,Cachoeira Paulista
2023/05/24,0.2,953.8166666666666,12631.8,17.6375,24.6,11.5,100.0,57.0,0.9625,Cachoeira Paulista
2023/05/25,0.2,954.3666666666667,16588.2,18.679166666666667,25.9,12.3,100.0,46.0,0.9666666666666667,Cachoeira Paulista
2023/05/26,0.2,953.9375,17245.7,18.566666666666666,26.0,10.8,100.0,48.0,1.0208333333333333,Cachoeira Paulista
2023/05/27,0.0,952.4416666666666,16593.4,19.912499999999998,27.9,13.1,100.0,42.0,0.6541666666666667,Cachoeira Paulista
2023/05/28,0.2,950.4833333333332,15792.0,19.216666666666665,28.1,12.9,100.0,40.0,0.4833333333333334,Cachoeira Paulista
2023/05/29,2.6,952.3791666666666,7189.599999999999,18.625,22.3,16.4,100.0,64.0,0.85,Cachoeira Paulista
2023/05/30,1.8,955.1208333333334,10646.699999999999,17.754166666666666,21.2,15.8,100.0,63.0,1.3541666666666667,Cachoeira Paulista
2023/05/31,32.4,952.8666666666667,2813.2,16.758333333333333,18.4,15.6,100.0,74.0,0.4583333333333333,Cachoeira Paulista
2023/06/01,0.8,953.5708333333333,13580.1,18.375,23.4,15.8,100.0,55.0,0.9625,Cachoeira Paulista
2023/06/02,0.0,954.0083333333333,13933.1,17.866666666666667,24.3,13.9,100.0,52.0,0.5375,Cachoeira Paulista
2023/06/03,0.0,954.0958333333333,16001.8,17.412499999999998,24.2,11.0,100.0,43.0,0.7875,Cachoeira Paulista
2023/06/04,0.4,954.5958333333333,16798.5,15.85,25.5,9.0,100.0,38.0,0.2833333333333333,Cachoeira Paulista
2023/06/05,0.2,954.2958333333332,15162.1,15.870833333333332,25.2,8.8,100.0,45.0,0.45,Cachoeira Paulista
2023/06/06,0.0,954.4041666666667,14496.4,17.170833333333334,23.5,12.6,100.0,49.0,0.4875,Cachoeira Paulista
2023/06/07,0.2,954.7791666666667,15701.3,15.924999999999999,24.6,9.3,100.0,45.0,0.375,Cachoeira Paulista
2023/06/08,0.2,954.7041666666668,16325.7,16.145833333333332,25.2,8.8,100.0,42.0,0.20833333333333334,Cachoeira Paulista
2023/06/09,0.2,952.9708333333333,16267.2,16.958333333333332,27.2,8.4,100.0,39.0,0.22083333333333333,Cachoeira Paulista
2023/06/10,0.2,951.875,16170.0,17.712500000000002,28.1,9.1,100.0,36.0,0.3541666666666667,Cachoeira Paulista
2023/06/11,0.0,950.6458333333334,15631.1,18.5125,28.8,9.8,100.0,33.0,0.8624999999999999,Cachoeira Paulista
2023/06/12,0.0,950.7041666666668,14310.0,18.7375,28.7,10.8,100.0,32.0,0.12916666666666668,Cachoeira Paulista
2023/06/13,0.0,954.025,7486.1,18.720833333333335,22.9,15.7,100.0,69.0,0.7958333333333334,Cachoeira Paulista
2023/06/14,2.4,953.5916666666667,5221.9,18.287499999999998,21.1,16.8,100.0,69.0,0.44583333333333336,Cachoeira Paulista
2023/06/15,27.6,952.2666666666668,4644.099999999999,17.870833333333334,21.8,15.6,100.0,75.0,0.5583333333333333,Cachoeira Paulista
2023/06/16,0.0,950.9541666666668,6631.0,19.020833333333332,24.7,15.9,100.0,62.0,0.38333333333333336,Cachoeira Paulista
2023/06/17,0.0,953.5041666666666,11870.4,15.4375,20.8,12.3,100.0,58.0,1.1541666666666668,Cachoeira Paulista
2023/06/18,0.2,955.225,11600.9,13.4,20.8,8.9,100.0,51.0,0.2708333333333333,Cachoeira Paulista
2023/06/19,0.0,957.3000000000001,15830.2,15.774999999999999,22.5,11.7,100.0,44.0,0.375,Cachoeira Paulista
2023/06/20,0.0,956.8833333333333,15642.0,15.6625,22.4,10.2,100.0,45.0,0.65,Cachoeira Paulista
2023/06/21,0.2,954.5041666666666,16176.7,15.170833333333334,24.5,7.9,100.0,38.0,0.6375000000000001,Cachoeira Paulista
2023/06/22,0.0,953.2166666666667,15738.2,17.099999999999998,25.6,10.9,100.0,42.0,0.6666666666666666,Cachoeira Paulista
2023/06/23,0.2,952.1041666666666,13136.1,16.316666666666666,25.1,8.9,100.0,43.0,0.22083333333333333,Cachoeira Paulista
2023/06/24,0.2,952.3000000000001,14621.9,17.4375,27.3,10.0,100.0,36.0,0.23750000000000002,Cachoeira Paulista
2023/06/25,0.0,953.5583333333334,13336.4,17.133333333333333,26.5,9.6,100.0,42.0,0.3875,Cachoeira Paulista
2023/06/26,0.2,953.6999999999999,16217.5,17.345833333333335,27.1,9.4,100.0,40.0,0.22916666666666666,Cachoeira Paulista
2023/06/27,0.2,953.2708333333334,16165.800000000001,16.9375,27.7,7.9,100.0,35.0,0.2708333333333333,Cachoeira Paulista
2023/06/28,0.0,953.2041666666668,16202.8,17.358333333333334,27.9,8.9,100.0,39.0,0.2708333333333333,Cachoeira Paulista
2023/06/29,0.0,954.9041666666667,14872.2,18.141666666666666,26.6,11.0,100.0,39.0,0.46249999999999997,Cachoeira Paulista
2023/06/30,0.2,956.7291666666666,12255.5,18.595833333333335,24.4,14.3,100.0,52.0,0.6625,Cachoeira Paulista
2023/07/01,0.0,954.0833333333334,14221.2,19.025000000000002,26.5,14.8,100.0,42.0,0.6291666666666667,Cachoeira Paulista
2023/07/02,0.0,952.6291666666666,15051.6,17.925,24.8,13.4,100.0,42.0,0.6625,Cachoeira Paulista
2023/07/03,0.0,955.0416666666666,12356.6,16.537499999999998,22.9,12.4,100.0,40.0,0.8416666666666667,Cachoeira Paulista
2023/07/04,0.0,955.9499999999999,16770.3,15.491666666666667,21.7,8.3,100.0,38.0,1.2041666666666666,Cachoeira Paulista
2023/07/05,0.2,955.475,16643.3,15.125,23.4,7.8,100.0,44.0,1.0,Cachoeira Paulista
2023/07/06,0.0,953.2416666666667,16582.1,15.512500000000001,24.7,8.0,100.0,33.0,0.65,Cachoeira Paulista
2023/07/07,0.0,951.3874999999999,16500.2,15.7875,26.2,7.3,100.0,24.0,0.38333333333333336,Cachoeira Paulista
2023/07/08,0.0,948.9291666666667,15820.6,17.079166666666666,28.4,8.3,96.0,26.0,1.2750000000000001,Cachoeira Paulista
2023/07/09,1.9999999999999998,951.0333333333333,4581.0,17.625,20.2,15.0,100.0,65.0,0.37916666666666665,Cachoeira Paulista
2023/07/10,0.0,951.8416666666667,8079.8,18.695833333333333,23.3,15.5,100.0,65.0,0.9500000000000001,Cachoeira Paulista
2023/07/11,0.2,949.6625,15537.199999999999,20.662499999999998,31.6,13.4,100.0,29.0,0.8083333333333332,Cachoeira Paulista
2023/07/12,0.0,946.9208333333332,14864.1,22.483333333333334,31.1,17.4,100.0,26.0,1.4749999999999999,Cachoeira Paulista
2023/07/13,0.0,942.9166666666666,14762.7,24.587500000000002,30.5,17.4,74.0,32.0,3.6999999999999997,Cachoeira Paulista
2023/07/14,0.0,949.3166666666666,16900.2,17.599999999999998,23.5,12.1,90.0,29.0,1.9000000000000001,Cachoeira Paulista
2023/07/15,0.0,953.4565217391304,15620.5,14.782608695652174,21.7,10.6,92.0,45.0,1.1869565217391305,Cachoeira Paulista
2023/07/16,0.0,951.5041666666666,15870.4,17.479166666666668,27.4,8.4,100.0,42.0,1.2416666666666667,Cachoeira Paulista
2023/07/17,0.0,951.6833333333334,12185.3,20.129166666666666,26.4,13.8,100.0,55.0,0.9041666666666667,Cachoeira Paulista
2023/07/18,0.0,954.7041666666668,4128.9,19.004166666666666,21.7,17.4,97.0,74.0,1.1833333333333333,Cachoeira Paulista
2023/07/19,0.0,959.7041666666668,7274.7,18.008333333333333,21.9,16.2,99.0,66.0,0.9916666666666667,Cachoeira Paulista
2023/07/20,0.0,961.7375000000001,8982.6,17.349999999999998,20.7,15.5,98.0,64.0,1.8833333333333335,Cachoeira Paulista
2023/07/21,0.0,959.9916666666667,14992.7,17.858333333333334,22.9,14.2,100.0,56.0,1.9208333333333334,Cachoeira Paulista
2023/07/22,0.2,957.9291666666667,17603.6,16.658333333333335,23.9,9.9,100.0,44.0,1.3208333333333333,Cachoeira Paulista
2023/07/23,0.0,957.7708333333334,17076.399999999998,18.608333333333334,27.6,11.0,99.0,38.0,0.9416666666666665,Cachoeira Paulista
2023/07/24,0.0,956.7291666666666,17147.6,18.554166666666667,28.3,10.6,96.0,34.0,0.7125,Cachoeira Paulista
2023/07/25,0.0,953.5500000000001,15462.8,19.791666666666668,28.5,13.9,98.0,38.0,0.30833333333333335,Cachoeira Paulista
2023/07/26,0.0,952.3625000000001,16138.9,19.583333333333332,28.4,12.0,100.0,37.0,0.5375,Cachoeira Paulista
